web-scraper-order,web-scraper-start-url,Prix,Nom,Adresse,Image,Image-href
"1752762979-198","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","40 000CFA","Poules","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-2284382"
"1752762979-199","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","40 000CFA","Cochin","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-2283654"
"1752762979-200","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","40 000CFA","Cochin coucou","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-coucou-2283626"
"1752762979-201","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","40 000CFA","Culbita rakovni","Mermoz-Sacré-Cœur, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/culbita-rakovni-2270078"
"1752762979-202","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","65 000CFA","Couple bramane productrice","Rufisque, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-bramane-productrice-2263150"
"1752762979-203","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Prix sur demande","Jeunes mâles brahman","Keur Massar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeunes-males-brahman-2258568"
"1752762979-204","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","12 500CFA","Poussin brahmane","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahmane-2257189"
"1752762979-205","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","12 500CFA","Poussin brahmane","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahmane-2257183"
"1752762982-206","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","Pigeon voyageur Mento","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-mento-3101648"
"1752762982-207","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 500CFA","Poulet de chair","Thies, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3101043"
"1752762982-208","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","70 000CFA","Pigeon kochoi","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-kochoi-3099946"
"1752762982-209","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Perruches  arc-en-ciel","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-arc-en-ciel-3094776"
"1752762982-210","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","Pigeon Lahore","Rufisque, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-3090984"
"1752762982-211","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","80 000CFA","Lapin couple fauve adultes","Hann Bel-Air, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-couple-fauve-adultes-3089288"
"1752762982-212","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","80 000CFA","Pigeons","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3087144"
"1752762982-213","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","130 000CFA","Couples Pigeons Boulant Panarami reproducteurs","Rufisque, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couples-pigeons-boulant-panarami-reproducteurs-3083820"
"1752762982-214","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","2 500CFA","Poulet de chair","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3082778"
"1752762982-215","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Pigeon Lahor","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-3076680"
"1752762982-216","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","100 000CFA","Pigeon","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3076669"
"1752762982-217","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","60 000CFA","Pigeon","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3076664"
"1752762982-218","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Pigeon","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3076657"
"1752762982-219","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","Lapin Angora","Grand Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-3072438"
"1752762982-220","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 500CFA","Poules","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3065835"
"1752762982-221","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Pigeon Lahor","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-3063589"
"1752762982-222","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","Pigeon Château Rouge","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-chateau-rouge-3063568"
"1752762982-223","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","60 000CFA","Pigeon Laor","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-laor-3058782"
"1752762982-224","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Lapin Angora","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-3055838"
"1752762982-225","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","Lapereaux","Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3052171"
"1752762982-226","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","150 000CFA","Pigeon","Rufisque, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3049719"
"1752762982-227","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","Lapins Angora métissés","Sicap Liberté, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-angora-metisses-3035970"
"1752762982-228","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","Pigeon","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3033406"
"1752762982-229","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","65 000CFA","Cochin blanche","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-blanche-3025104"
"1752762982-230","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","70 000CFA","Coq Cochin blanc","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-3024487"
"1752762982-231","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Poulets de chair","Grand Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3020864"
"1752762982-232","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Poulets","Grand Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3020754"
"1752762982-233","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poulet de chair","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3020570"
"1752762982-234","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poulet de chair","Touba, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3017104"
"1752762982-235","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","130 000CFA","Trio dindes rouge","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-dindes-rouge-3012683"
"1752762982-236","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","5 000CFA","Pigeon voyageur","Dakar Plateau, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3011311"
"1752762982-237","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poulet","Saint Louis, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3010219"
"1752762982-238","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","6 500CFA","Poules bleus hollandais","Saint Louis, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-bleus-hollandais-3009280"
"1752762982-239","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","Chateau","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/chateau-3005856"
"1752762982-240","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","Jeune king","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-king-3005849"
"1752762982-241","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","Chateau","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/chateau-3005822"
"1752762982-242","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Oison de Toulouse","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oison-de-toulouse-3000848"
"1752762982-243","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 500CFA","Poulet pondeuse","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-pondeuse-3000537"
"1752762982-244","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Poules Brahma","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahma-3000249"
"1752762982-245","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Perruches ondulées","Point E, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-ondulees-2996669"
"1752762982-246","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","12 500CFA","Brahmâ","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahma-2984079"
"1752762982-247","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","Lapereaux Angora","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-angora-2981287"
"1752762982-248","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Lapin Nain","Ngor, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2979256"
"1752762982-249","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","2 500CFA","Poulet","Yoff, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2976666"
"1752762982-250","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Poussin  - 1  jour","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-1-jour-2974676"
"1752762982-251","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","Lapins","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-2970567"
"1752762982-252","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","45 000CFA","Pigeon Cokier","M'bour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cokier-2954851"
"1752762982-253","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poussin brahman","Medina, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-2950921"
"1752762982-254","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","Poussins fermiers","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-fermiers-2950193"
"1752762982-255","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","Poussin brahmâ blanc hermine","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-blanc-hermine-2950013"
"1752762982-256","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","10 000CFA","Poussin brahmâ hermine","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-hermine-2949738"
"1752762982-257","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Pigeons","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2944254"
"1752762982-258","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Pigeons","Joal Fadiouth, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2942609"
"1752762982-259","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Lapereaux rex tricolore","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-rex-tricolore-2932849"
"1752762982-260","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poulets de chair","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2923781"
"1752762982-261","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Pigeon Lahore","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-2921833"
"1752762982-262","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Pigeon Laor","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-laor-2921831"
"1752762982-263","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Poulet","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2921773"
"1752762982-264","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","50 000CFA","Paire pigeon Boulons","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-boulons-2921717"
"1752762982-265","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","70 000CFA","Paire pigeon Coschoi","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-coschoi-2921695"
"1752762982-266","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","80 000CFA","Paire pigeon Romain","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-romain-2921690"
"1752762982-267","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","15 000CFA","Pigeon Karavaty chinoise","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-karavaty-chinoise-2921677"
"1752762982-268","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Poulet Brahmâ blanc","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-blanc-2917728"
"1752762982-269","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","Coq Brahmâ blanc","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-blanc-2917722"
"1752762982-270","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","Poulet Brahma","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-2917717"
"1752762982-271","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","40 000CFA","Poule cochin","Medina, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-2907921"
"1752762982-272","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Cochin caillouté","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-2899128"
"1752762982-273","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Dindes et poulets de chair","Mbour, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-et-poulets-de-chair-2886105"
"1752762982-274","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","2 500CFA","Poulets","HLM, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2880530"
"1752762982-275","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Pigeons","Bargny, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2853881"
"1752762982-276","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","Coq Cochin blanc","Thies, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-2850705"
"1752762982-277","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","115 000CFA","Œufs à couver","Ouakam, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-a-couver-2849328"
"1752762982-278","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Pigeon Mondain","Rufisque, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-2838626"
"1752762982-279","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Male cochin caïllouté","Keur Massar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-cochin-cailloute-2824883"
"1752762982-280","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","75 000CFA","Pigeons texans","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texans-2813598"
"1752762982-281","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","Lapin nains","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nains-2787066"
"1752762982-282","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","6 000CFA","Cailles + œufs de caille","Dakar Plateau, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-ufs-de-caille-2777887"
"1752762982-283","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","3 000CFA","Poulets de chair","Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2771365"
"1752762982-284","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","20 000CFA","Pigeon","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2753197"
"1752762982-285","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","60 000CFA","Pigeon boulant pomeranie","Mbao, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-pomeranie-2753142"
"1752762982-286","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","25 000CFA","Métisses boulan - mondain","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/metisses-boulan-mondain-2747317"
"1752762982-287","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","35 000CFA","Brahmane","Louga, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmane-2747312"
"1752762982-288","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Prix sur demande","Dindes","Guediawaye, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-2743094"
"1752762982-289","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","30 000CFA","Voyageurs à manteaux","Cambérène, Dakar, Sénégal","favorite_border4années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/voyageurs-a-manteaux-2742963"
"1752762985-290","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Prix sur demande","Pigeons Laince","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-laince-3380877"
"1752762985-291","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","2 000CFA","Poules pondeuses","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-pondeuses-3379737"
"1752762985-292","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","22 000CFA","Pigeons bouvreuils","Rufisque, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-bouvreuils-3378491"
"1752762985-293","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Prix sur demande","Poussins brahman herminé - cochin blanc","Keur Massar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-hermine-cochin-blanc-3374652"
"1752762985-294","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","10 000CFA","Pigeon voyageur","Ouest Foire, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373811"
"1752762985-295","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","10 000CFA","Pigeon voyageur","Ouest Foire, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373808"
"1752762985-296","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","50 000CFA","Pigeons","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3371154"
"1752762985-297","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","100 000CFA","Poule Barahmane","M'bour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-barahmane-3370800"
"1752762985-298","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","50 000CFA","Couple poulet Brahmâ","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poulet-brahma-3369356"
"1752762985-299","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","85 000CFA","Pigeon Romain","Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-romain-3362871"
"1752762985-300","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Prix sur demande","Poule Brahman Herminé","Keur Massar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-hermine-3357881"
"1752762985-301","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","100 000CFA","Poule Brahma hermnée","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-hermnee-3357145"
"1752762985-302","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","110 000CFA","Pigeon Mondain","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3353083"
"1752762985-303","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","50 000CFA","Pigeons","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3353071"
"1752762985-304","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","40 000CFA","Pigeons","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3353065"
"1752762985-305","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","50 000CFA","Pigeon bajoura","Mbour, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bajoura-3353059"
"1752762985-306","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","35 000CFA","Poules","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3349405"
"1752762985-307","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","35 000CFA","Poules brahmanes","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahmanes-3349401"
"1752762985-308","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","35 000CFA","Poules Brahmanes","Guediawaye, Dakar, Sénégal","favorite_border3années","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahmanes-3349397"
